kernel;c_value;gamma;precision_mean;precision_std;recall_mean;recall_std;f1_mean;f1_std;accuracy_mean;accuracy_std;data_count
poly;0.1;scale;0.9856722222222222;0.012558197356664661;0.9833322222222222;0.01835800549604339;0.9843955555555556;0.012141070710711539;0.9888855555555556;0.008364243870822194;90
poly;1.0;scale;0.9870277777777777;0.010858497710748571;0.9852488888888888;0.01563246581686988;0.9860644444444445;0.010650065264463332;0.9900655555555556;0.007339919497325285;90
poly;10.0;scale;0.9880444444444445;0.009499971745802003;0.9865933333333334;0.013291856085673185;0.9872755555555556;0.009459449958011025;0.9909133333333333;0.006531465757685664;90
